student_id,first_high_school_attended,school_district,gender,race_ethnicity,percent_absent,gpa,act_reading_score,act_math_score
107165,Juniper Hill,Wrigley,Male,White,4.429448128,1.167000055,15,16
107993,Juniper Hill,Wrigley,Male,White,0.383737534,4,27,25
109464,Juniper Hill,Wrigley,Male,White,0.862660885,4,27,25
109864,Juniper Hill,Wrigley,Male,White,4.164265156,1.694999933,17,18
109932,Juniper Hill,Wrigley,Male,White,1.171184063,2.856250048,15,24
110024,Juniper Hill,Wrigley,Male,Hispanic,1.343642592,3.871000051,21,19
351,Esperanza,Wrigley,Female,White,0.874639809,3.983500004,22,25
1172,Esperanza,Wrigley,Male,White,0.383737534,4,28,29
2246,Esperanza,Wrigley,Male,White,2.052932739,3.873000145,25,29
3606,Esperanza,Wrigley,Male,White,0,3.861000061,,
3624,Esperanza,Wrigley,Male,White,1.120275021,3.715000153,18,16
3896,Esperanza,Wrigley,Male,White,3.64084506,2.838500023,9,15
5484,Esperanza,Wrigley,Female,White,7.14921093,3.965000153,30,36
6321,Esperanza,Wrigley,Female,White,4.188760757,3.959249973,26,25
6371,Esperanza,Wrigley,Male,White,8.836327553,2.184999943,,
6557,Esperanza,Wrigley,Male,White,0,2.419000149,14,15
6629,Esperanza,Wrigley,Male,White,3.284457445,2.722500086,27,19
7196,Esperanza,Wrigley,Male,White,4.695652485,3.114500046,19,16
7875,Esperanza,Wrigley,Female,White,0.20571427,3.235000134,19,23
8202,Esperanza,Wrigley,Female,White,0,2.581500053,19,14
8650,Esperanza,Wrigley,Female,White,5.58357811,3.690334797,30,25
9057,Esperanza,Wrigley,Male,White,1.373198867,0,,
9174,Esperanza,Wrigley,Male,White,3.321325541,3.749000072,22,24
10499,Esperanza,Wrigley,Male,White,2.840057611,1.932139993,22,16
10555,Esperanza,Wrigley,Female,Hispanic,0.452211142,2.070499897,27,21
10841,Esperanza,Wrigley,Female,Hispanic,4.322654247,4,25,23
11354,Esperanza,Wrigley,Female,White,3.310984373,2.667999983,33,25
11859,Esperanza,Wrigley,Male,White,1.434472919,2.722500086,21,15
12275,Esperanza,Wrigley,Male,White,13.90377998,2.332000017,,
12427,Esperanza,Wrigley,Male,White,4.588489532,1.785709977,,
12471,Esperanza,Wrigley,Male,White,18.79187775,0.563000023,,
12814,Esperanza,Wrigley,Male,Hispanic,5.491379261,1.825500011,,
14231,Esperanza,Wrigley,Female,White,1.932417035,4,,
14244,Esperanza,Wrigley,Female,White,2.873142719,2.734499931,18,17
14793,Esperanza,Wrigley,Male,White,5.88057518,3.014999866,19,17
14990,Esperanza,Wrigley,Male,White,0.494117677,2.844500065,28,16
15771,Esperanza,Wrigley,Male,White,1.995714307,2.985000134,19,19
16324,Esperanza,Wrigley,Male,White,2.639999866,3.110000134,24,25
16486,Esperanza,Wrigley,Male,White,5.273247719,2.142999887,,
16490,Esperanza,Wrigley,Female,White,1.178723454,3.284999847,31,24
17314,Esperanza,Wrigley,Male,White,3.052023172,2.969500065,20,23
18633,Esperanza,Wrigley,Female,White,9.515151024,3.368499994,22,16
18997,Esperanza,Wrigley,Female,White,3.870875359,3.898000002,22,23
19598,Esperanza,Wrigley,Male,White,3.396280289,3.047500134,21,19
20093,Esperanza,Wrigley,Female,White,3.90489912,2.960500002,14,14
20216,Esperanza,Wrigley,Female,African-American,8.721469879,2.605000019,17,16
20742,Esperanza,Wrigley,Male,White,1.404761791,3.210500002,28,29
21190,Esperanza,Wrigley,Male,White,1.595959663,3.091249943,19,24
21450,Esperanza,Wrigley,Male,White,2.693617105,2.929999828,22,16
22067,Esperanza,Wrigley,Female,White,7.641428947,2.483999968,14,14
22693,Esperanza,Wrigley,Male,White,1.310000062,3.618000031,24,27
22844,Esperanza,Wrigley,Female,White,11.26971436,2.610000134,12,17
22931,Esperanza,Wrigley,Female,White,0,2.246999979,14,15
23385,Esperanza,Wrigley,Female,White,8.803502083,3.68200016,23,26
23454,Esperanza,Wrigley,Female,White,4.258581161,3.616000175,30,24
23833,Esperanza,Wrigley,Female,Multiple/Native American,6.027338028,2.227999926,,
25180,Esperanza,Wrigley,Male,White,0.515714288,1.828500032,22,16
25353,Esperanza,Wrigley,Female,White,6.292096138,3.445000172,23,16
25737,Esperanza,Wrigley,Male,White,10.74514294,,,
26763,Esperanza,Wrigley,Female,White,3.344680786,3.147000074,19,21
27027,Esperanza,Wrigley,Female,White,1.054519296,3.835000038,22,18
27089,Esperanza,Wrigley,Female,White,3.110157251,2.953999996,,
27223,Esperanza,Wrigley,Female,White,9.013513565,2.487999916,24,15
27332,Esperanza,Wrigley,Male,White,13.35649204,1.68325007,20,16
27396,Esperanza,Wrigley,Female,White,1.495007157,3.859499931,29,26
27857,Esperanza,Wrigley,Female,White,3.254335403,3.083499908,19,17
27942,Esperanza,Wrigley,Female,White,12.22630882,2.389500141,23,17
28107,Esperanza,Wrigley,Female,White,5.223988533,3.648499966,24,23
28297,Esperanza,Wrigley,Female,White,5.390557766,3.799000025,22,25
28633,Esperanza,Wrigley,Male,White,4.306474686,3.422999859,32,25
28812,Esperanza,Wrigley,Female,White,5.454894543,2.659500122,15,15
28937,Esperanza,Wrigley,Female,African-American,0.336749613,3.497499943,15,15
29020,Esperanza,Wrigley,Male,White,13.78583717,2.426000118,16,16
29413,Esperanza,Wrigley,Female,White,33.35425949,2.848999977,27,18
29458,Esperanza,Wrigley,Male,White,2.476539612,3.393499851,21,23
29969,Esperanza,Wrigley,Female,White,0.216138333,,,
29971,Esperanza,Wrigley,Female,White,1.431428671,3.33949995,15,16
30384,Esperanza,Wrigley,Female,White,2.373198748,3.49000001,32,27
30845,Esperanza,Wrigley,Female,White,8.561743736,3.056999922,11,15
30983,Esperanza,Wrigley,Male,Hispanic,4.950355053,2.364999771,15,15
31432,Esperanza,Wrigley,Male,White,0,2.625999928,12,15
31617,Esperanza,Wrigley,Female,White,7.15164566,1.651499987,19,18
31882,Esperanza,Wrigley,Female,White,0.585714281,2.634855032,15,15
32041,Esperanza,Wrigley,Male,White,12.04938316,1.479750037,11,16
32403,Esperanza,Wrigley,Female,White,16.02544022,1.386000037,,
32607,Esperanza,Wrigley,Female,White,1.405135632,3.830500126,22,26
32814,Esperanza,Wrigley,Female,White,1.778097987,3.077500105,19,21
32877,Esperanza,Wrigley,Male,White,13.83061886,2.510999918,21,18
33019,Esperanza,Wrigley,Female,White,1.164948463,2.855000019,19,19
33529,Esperanza,Wrigley,Male,White,8.35520649,2.76699996,22,15
33707,Esperanza,Wrigley,Female,White,0,,,
33976,Esperanza,Wrigley,Male,,3.046242714,1.896499991,8,13
34029,Esperanza,Wrigley,Male,White,18.90584373,2.215000153,18,15
34142,Esperanza,Wrigley,Male,White,9.162656784,0.25,,
35199,Esperanza,Wrigley,Male,White,0.515714288,3.700666666,15,16
35290,Esperanza,Wrigley,Male,White,6.643971443,2.105000019,21,24
35497,Esperanza,Wrigley,Male,White,14.93599129,1.332999945,,
35721,Esperanza,Wrigley,Female,White,2.745014429,4,30,29
35821,Esperanza,Wrigley,Male,White,11.0868578,2.515500069,17,17
35994,Esperanza,Wrigley,Female,White,4.01296854,3.25,31,23
37052,Esperanza,Wrigley,Female,White,0.936416209,,,
38014,Esperanza,Wrigley,Female,White,1.783977151,1.385249972,,
38141,Esperanza,Wrigley,Male,White,8.929455757,,,
39036,Esperanza,Wrigley,Male,White,5.24017477,2.775000095,19,21
39226,Esperanza,Wrigley,Female,African-American,4.10086441,3.411499977,27,25
39983,Esperanza,Wrigley,Female,White,2.58723402,2.799499989,16,18
40426,Esperanza,Wrigley,Female,White,5.963882446,2.117249966,24,22
40749,Esperanza,Wrigley,Female,White,4.710826397,3.532000065,22,18
40998,Esperanza,Wrigley,Female,White,12.5331049,3.105000019,15,16
41631,Esperanza,Wrigley,Male,White,10.68264866,3.80975008,32,31
41834,Esperanza,Wrigley,Female,White,0.76279068,1.737999916,15,14
41945,Esperanza,Wrigley,Female,White,2.745014429,3.371000051,22,26
42222,Esperanza,Wrigley,Female,White,4.357245445,2.729000092,23,17
42837,Esperanza,Wrigley,Female,White,0.577142835,2.645500183,23,19
42906,Esperanza,Wrigley,Female,White,3.472622633,3.538000107,21,18
43418,Esperanza,Wrigley,Male,White,4.509736538,2.224326611,19,14
43759,Esperanza,Wrigley,Male,White,4.181818008,2.630000114,15,12
43858,Esperanza,Wrigley,Female,White,9.480113029,2.914999962,21,18
44590,Esperanza,Wrigley,Female,White,2.337662458,3.023000002,,
44620,Esperanza,Wrigley,Female,White,8.35520649,0.300000012,,
44820,Esperanza,Wrigley,Male,White,12.39718342,2.329400063,18,14
45062,Esperanza,Wrigley,Female,White,3.559077978,1.678249955,13,14
45132,Esperanza,Wrigley,Female,White,11.52272797,2.86500001,14,16
45611,Esperanza,Wrigley,Male,White,4.458598614,,,
46027,Esperanza,Wrigley,Male,Hispanic,1.936690688,2.930500031,18,16
47142,Esperanza,Wrigley,Female,White,3.130872488,3.113725185,21,21
48913,Esperanza,Wrigley,Male,White,2.896253586,1.99150002,17,18
49766,Esperanza,Wrigley,Female,African-American,18.90584373,1.268400073,,
50484,Esperanza,Wrigley,Female,White,8.341040611,3.756649971,33,27
51724,Esperanza,Wrigley,Female,White,2.442815304,3.770499945,24,18
52305,Esperanza,Wrigley,Male,White,0.48652482,3.299000025,21,25
52569,Esperanza,Wrigley,Male,White,10.02714348,3.42750001,28,20
52589,Esperanza,Wrigley,Male,White,4.470000267,3.069000006,14,14
53956,Esperanza,Wrigley,Female,White,2.798270941,2.27699995,,
54137,Esperanza,Wrigley,Male,White,1.673410416,3.554999828,30,28
54180,Esperanza,Wrigley,Female,Hispanic,3.884392977,1.5,12,13
55182,Esperanza,Wrigley,Male,White,1.941176534,3.967999935,31,25
55859,Esperanza,Wrigley,Male,White,4.489391804,2.299999952,13,14
56605,Esperanza,Wrigley,Male,White,3.548936129,3.795000076,35,29
56774,Esperanza,Wrigley,Female,White,1.248571396,3.009500027,21,19
57156,Esperanza,Wrigley,Female,White,2.693617105,2.22300005,13,15
57330,Esperanza,Wrigley,Female,White,0.987031698,3.113725185,19,20
57705,Esperanza,Wrigley,Female,White,5.103004456,3.421499968,28,28
58031,Esperanza,Wrigley,Female,White,3.99771142,2.701333284,25,26
58175,Esperanza,Wrigley,Female,White,2.46999979,3.290500164,19,18
58637,Esperanza,Wrigley,Female,Hispanic,2.886597872,3.290500164,20,23
58669,Esperanza,Wrigley,Male,African-American,9.371212006,1.68325007,13,14
58864,Esperanza,Wrigley,Male,White,5.434524059,3.116770029,28,29
59937,Esperanza,Wrigley,Male,White,0.721500695,2.644999981,14,17
61135,Esperanza,Wrigley,Male,White,3.512894154,3.147000074,23,21
61192,Esperanza,Wrigley,Male,White,5.774341106,2.187000036,15,16
61388,Esperanza,Wrigley,Male,White,5.940108776,1.552000046,13,15
61416,Esperanza,Wrigley,Female,White,7.971181393,2.539999962,17,15
62177,Esperanza,Wrigley,Male,White,6.59770155,3.166333437,19,26
62389,Esperanza,Wrigley,Male,White,0,3.663000107,20,28
62407,Esperanza,Wrigley,Female,White,4.951895237,1.200000048,14,21
62422,Esperanza,Wrigley,Male,White,5.21745348,3.119355202,24,27
62599,Esperanza,Wrigley,Female,White,13.69658184,3.035000086,20,23
62674,Esperanza,Wrigley,Male,White,3.828519583,1.904999971,12,17
62715,Esperanza,Wrigley,Female,Hispanic,10.22972965,2.943500042,16,17
62816,Esperanza,Wrigley,Male,White,12.09477711,2.239749908,,
62828,Esperanza,Wrigley,Male,White,2.959537506,3.895499945,22,23
62874,Esperanza,Wrigley,Male,White,1.480741858,3.422500134,24,22
63139,Esperanza,Wrigley,Male,White,7.15692997,2.819999933,13,17
63547,Esperanza,Wrigley,Male,White,1.074179769,3.617499828,19,26
63813,Esperanza,Wrigley,Female,White,17.03932571,,,
63986,Esperanza,Wrigley,Female,White,9.818493843,2.431999922,28,23
64379,Esperanza,Wrigley,Male,White,2.523054838,,,
64695,Esperanza,Wrigley,Male,White,6.075144768,2.788499832,26,25
65501,Esperanza,Wrigley,Female,White,3.740633965,3.215000153,27,27
66153,Esperanza,Wrigley,Female,White,5.811158657,3.75722003,32,22
66204,Esperanza,Wrigley,Male,White,10.43371677,,,
66312,Esperanza,Wrigley,Female,White,7.647058487,2.001250029,,
66725,Esperanza,Wrigley,Female,White,2.740579605,3.779000044,27,24
68570,Esperanza,Wrigley,Female,White,12.27104092,3.614000082,31,35
69778,Esperanza,Wrigley,Male,White,13.44444466,1.667000055,21,21
69977,Esperanza,Wrigley,Male,White,4.650463104,3.17846489,15,16
70043,Esperanza,Wrigley,Male,White,4.26801157,3.119999886,18,20
70116,Esperanza,Wrigley,Female,White,16.61743736,2.675000191,14,17
70557,Esperanza,Wrigley,Male,White,4.319587708,2.002355099,11,14
70973,Esperanza,Wrigley,Female,White,6.595779419,2.476999998,11,14
71072,Esperanza,Wrigley,Male,White,0.66969353,2.577000141,26,27
71152,Esperanza,Wrigley,Male,White,8.049723625,,,
71457,Esperanza,Wrigley,Female,White,11.71509933,3.348999977,32,21
72080,Esperanza,Wrigley,Female,White,1.207331061,3.798500061,29,29
72188,Esperanza,Wrigley,Female,White,1.247142792,4,24,17
72857,Esperanza,Wrigley,Male,White,8.339999199,2.055000067,13,14
72991,Esperanza,Wrigley,Female,White,1.218785882,3.859499931,21,25
73316,Esperanza,Wrigley,Female,White,2.523054838,2.817734957,12,15
75358,Esperanza,Wrigley,Male,White,2.115607023,3.080199957,21,25
75646,Esperanza,Wrigley,Male,White,4.194524765,2.498333216,12,13
77373,Esperanza,Wrigley,Male,White,6.468571186,2.710000038,,
78423,Esperanza,Wrigley,Male,White,6.203757286,2.082499981,21,18
78590,Esperanza,Wrigley,Male,White,6.058309078,0.715000033,,
78827,Esperanza,Wrigley,Male,White,10.23410416,1.5,,
79197,Esperanza,Wrigley,Male,White,3.025974035,3.520499945,21,18
79198,Esperanza,Wrigley,Female,White,3.472622633,4,27,24
79345,Esperanza,Wrigley,Female,White,12.28967285,2.279999971,22,17
79471,Esperanza,Wrigley,Female,,5.957983494,2.450000048,18,17
79642,Esperanza,Wrigley,Female,White,3.518571615,3.66050005,32,27
81174,Esperanza,Wrigley,Male,White,7.445969105,1.105000019,,
81633,Esperanza,Wrigley,Male,White,4.874464989,2.289000034,12,15
82005,Esperanza,Wrigley,Female,White,11.29885006,0.721500039,,
82125,Esperanza,Wrigley,Male,White,18.61567116,1.669999957,15,14
82422,Esperanza,Wrigley,Female,White,1.120275021,3.065784931,23,17
82434,Esperanza,Wrigley,Female,White,6.815561771,3.525000095,16,21
83107,Esperanza,Wrigley,Male,White,3.201954365,0.855499983,19,22
83196,Esperanza,Wrigley,Male,White,17.40449333,2.089999914,21,22
83580,Esperanza,Wrigley,Male,African-American,11.07348728,1,,
83672,Esperanza,Wrigley,Male,White,2.753246784,3.318500042,28,26
84712,Esperanza,Wrigley,Male,White,2.219931364,3.496500015,30,23
84728,Esperanza,Wrigley,Male,White,0.865905881,2.640000105,23,25
84840,Esperanza,Wrigley,Female,White,1.798396349,3.625,22,25
85275,Esperanza,Wrigley,Female,White,8.666666985,1.937980056,,
85433,Esperanza,Wrigley,Female,White,14.23193932,2.554500103,,
86622,Esperanza,Wrigley,Male,White,1.199426174,,,
86727,Esperanza,Wrigley,Male,White,8.841924667,2.779049873,18,27
86886,Esperanza,Wrigley,Male,White,4.530154228,3.849999905,22,18
87041,Esperanza,Wrigley,Male,White,2.608504534,4,26,26
87102,Esperanza,Wrigley,Female,White,5.88057518,3.849144936,17,21
87529,Esperanza,Wrigley,Male,White,2.740579605,2.96600008,27,25
87694,Esperanza,Wrigley,Male,White,4.474285603,3.539499998,26,18
87865,Esperanza,Wrigley,Female,White,0.748923957,2.252500057,,
88376,Esperanza,Wrigley,Female,Multiple/Native American,9.683982849,2.857000113,13,16
88427,Esperanza,Wrigley,Male,White,4.074928284,2.221999884,18,15
88533,Esperanza,Wrigley,Female,White,9.841270447,2.857999802,12,16
88632,Esperanza,Wrigley,Male,White,2.727272749,2.440000057,,
89826,Esperanza,Wrigley,Male,White,3.004285574,3.071000099,18,17
90102,Esperanza,Wrigley,Male,White,9.940085411,2.467844963,18,16
90758,Esperanza,Wrigley,Male,White,7.15692997,1.940500021,,
91043,Esperanza,Wrigley,Male,White,3.465517044,2.914499998,30,25
91630,Esperanza,Wrigley,Female,African-American,1.056818247,3.957700014,23,20
92548,Esperanza,Wrigley,Female,White,0.286524832,3.714999914,21,20
93233,Esperanza,Wrigley,Female,White,9.735098839,2.632999897,20,17
93550,Esperanza,Wrigley,Male,White,4.118911266,,,
93711,Esperanza,Wrigley,Female,White,0,3.173500061,24,25
93773,Esperanza,Wrigley,Female,White,12.13086796,2,14,15
94174,Esperanza,Wrigley,Male,White,11.46906281,3.799999952,21,19
94461,Esperanza,Wrigley,Male,White,4.212236881,1.934499979,20,15
94822,Esperanza,Wrigley,Male,White,6.909090996,2.764999866,27,29
95741,Esperanza,Wrigley,Male,White,5.529745102,2.488500118,19,17
96239,Esperanza,Wrigley,Female,White,15.73659706,2.618999958,20,17
97010,Esperanza,Wrigley,Male,White,3.595714331,3.451499939,23,17
97213,Esperanza,Wrigley,Female,White,1.313860297,2.830500126,14,15
97388,Esperanza,Wrigley,Female,White,1.005780339,3.469749928,22,24
97495,Esperanza,Wrigley,Male,White,11.43496513,1.370000005,15,15
98058,Esperanza,Wrigley,Female,White,2.737686157,4,27,19
98869,Esperanza,Wrigley,Male,White,8.650499344,2.76699996,20,13
99124,Esperanza,Wrigley,Male,White,4.135447025,2.817500114,27,25
99214,Esperanza,Wrigley,Female,White,4.08705616,3.959000111,31,34
100636,Esperanza,Wrigley,Male,White,0,2.498000145,12,16
100651,Esperanza,Wrigley,Female,White,4.545454502,2.453000069,14,16
100734,Esperanza,Wrigley,Female,White,3.544797897,3.580749989,24,24
102201,Esperanza,Wrigley,Female,African-American,9.606178284,3.68200016,23,17
102250,Esperanza,Wrigley,Male,White,7.52651453,1.935500026,17,15
102884,Esperanza,Wrigley,Female,Multiple/Native American,0.79315263,3.50999999,20,18
103452,Esperanza,Wrigley,Male,White,1.750733256,3.12225008,20,20
104590,Esperanza,Wrigley,Male,White,4.223988533,3.230000019,22,22
104683,Esperanza,Wrigley,Male,White,2.259366035,3.255000114,30,25
104855,Esperanza,Wrigley,Male,Hispanic,3.440000057,2.340000153,16,22
105841,Esperanza,Wrigley,Male,White,6.84005785,3.523600101,26,25
106385,Esperanza,Wrigley,Male,White,3.321325541,3.779999971,25,32
106535,Esperanza,Wrigley,Female,White,5.857142925,2.223999977,30,25
106566,Esperanza,Wrigley,Male,White,3.428571463,2.71449995,,
106776,Esperanza,Wrigley,Female,White,4.809728146,2.216500044,12,16
106818,Esperanza,Wrigley,Male,White,2.549853325,3.983500004,29,29
107089,Esperanza,Wrigley,Female,,3.662756443,2.809999943,15,16
108541,Esperanza,Wrigley,Female,White,2.510086536,2.512000084,17,16
109436,Esperanza,Wrigley,Male,White,3.941428661,3.930999994,22,26
109478,Esperanza,Wrigley,Female,White,2.172897339,2.902999878,15,17
110316,Esperanza,Wrigley,Male,White,1,4,33,27
111064,Esperanza,Wrigley,Female,White,12.23309994,2.511000156,19,18
111356,Esperanza,Wrigley,Male,White,5.698847771,,,
111859,Esperanza,Wrigley,Male,White,4.121985912,2.357000113,12,15
53872,Touchstone,Otter Creek,Female,African-American,6.512500286,1.582999945,12,15
40006,Blakeville,Otter Creek,Female,White,,,,
93227,Blakeville,Otter Creek,Female,Asian/Pacific Islander,,,,
98218,Blakeville,Otter Creek,Male,White,,,,
31669,Shafer,Otter Creek,Male,White,1.393419147,2.5,14,15
52460,Shafer,Otter Creek,Female,White,9.059999466,2.400000095,24,15
59846,Shafer,Otter Creek,Male,White,0.392156869,2.255500078,20,19
65642,Sebastian,Otter Creek,Male,African-American,3.487261057,3.288749933,33,29
92347,Sebastian,Otter Creek,Female,White,9.016100883,1.854500055,23,16
21,Polaris,Otter Creek,Female,White,7.324324131,2.74666667,27,19
896,Polaris,Otter Creek,Male,White,8.171820641,1.460000038,,
1105,Polaris,Otter Creek,Male,White,18.3447876,1.100000024,,
1154,Polaris,Otter Creek,Male,White,10.31213856,1.343000054,15,16
1185,Polaris,Otter Creek,Female,White,7.305841923,2.461999893,17,17
1979,Polaris,Otter Creek,Male,White,1.480741858,3.321000099,15,19
2083,Polaris,Otter Creek,Male,White,2.579610586,2.71600008,16,18
2102,Polaris,Otter Creek,Female,White,1.936416149,2.428999901,20,16
2655,Polaris,Otter Creek,Female,White,6.189964294,1.74666667,13,16
2796,Polaris,Otter Creek,Male,White,4.063829899,3.895499945,31,29
3143,Polaris,Otter Creek,Female,White,3.130872488,1.960999966,16,13
3769,Polaris,Otter Creek,Male,White,11.74324322,1.5,18,15
3789,Polaris,Otter Creek,Female,White,2.604810953,3.298749924,28,25
4877,Polaris,Otter Creek,Male,White,16.41666603,3.252355099,28,26
4988,Polaris,Otter Creek,Female,White,4.571428299,3.794499874,13,14
6152,Polaris,Otter Creek,Male,White,4.332857132,0.850000024,,
6777,Polaris,Otter Creek,Male,White,12.03846169,1.180400014,19,16
6808,Polaris,Otter Creek,Male,White,9.059999466,1.397000074,12,15
6823,Polaris,Otter Creek,Male,White,0.083213769,3.734144926,18,24
7275,Polaris,Otter Creek,Male,White,12.2052393,1.230999947,,
7284,Polaris,Otter Creek,Male,White,12.84333801,0.870999992,,
7461,Polaris,Otter Creek,Male,White,3.979798079,2.134749889,,
7754,Polaris,Otter Creek,Female,White,12.69705486,3.555999994,27,17
8141,Polaris,Otter Creek,Male,White,11.07348728,2.105000019,19,16
8519,Polaris,Otter Creek,Female,White,6.385269165,2.779999971,18,17
8539,Polaris,Otter Creek,Female,Hispanic,3.433333397,2.210999966,21,16
8777,Polaris,Otter Creek,Female,White,14.75217438,,,
9365,Polaris,Otter Creek,Male,White,8.225242615,2.371000051,13,17
9404,Polaris,Otter Creek,Male,White,1.505865216,3.895499945,21,22
9905,Polaris,Otter Creek,Female,Hispanic,0.902857184,3.230999947,23,16
10084,Polaris,Otter Creek,Female,Hispanic,6.323698997,1.379999995,22,16
10118,Polaris,Otter Creek,Female,White,3.178470373,2.97300005,22,17
10873,Polaris,Otter Creek,Female,White,5.628734112,3.184000015,21,17
11351,Polaris,Otter Creek,Female,White,4.344729424,2.97300005,21,19
11605,Polaris,Otter Creek,Female,White,3.526978493,,,
11649,Polaris,Otter Creek,Female,White,6.837409973,3.170000076,24,23
11959,Polaris,Otter Creek,Male,White,1.949008584,3.875999928,29,24
12150,Polaris,Otter Creek,Male,White,3.199421883,2.60800004,20,16
12222,Polaris,Otter Creek,Male,White,0.800000012,3.748000145,34,31
13035,Polaris,Otter Creek,Female,Hispanic,8.225242615,2.576999903,15,16
13131,Polaris,Otter Creek,Male,White,1.434472919,1.644199967,19,15
13168,Polaris,Otter Creek,Male,White,3.201954365,3.421999931,32,25
13507,Polaris,Otter Creek,Female,White,2.879483461,3.448534966,32,16
13917,Polaris,Otter Creek,Female,White,1.36834538,3.906499863,24,25
13935,Polaris,Otter Creek,Male,White,3.631954432,3.045000076,23,23
14439,Polaris,Otter Creek,Male,White,8.884559631,2.616750002,27,27
14506,Polaris,Otter Creek,Male,White,2.137457132,2.472000122,20,18
14595,Polaris,Otter Creek,Female,White,9.691977501,3.261499882,24,22
14729,Polaris,Otter Creek,Male,White,3.544797897,3.473999977,23,23
15115,Polaris,Otter Creek,Male,White,7.362589836,0.75,,
15480,Polaris,Otter Creek,Male,White,20.81818199,2.150000095,23,10
16059,Polaris,Otter Creek,Female,White,4.912000179,3.357229948,21,19
16176,Polaris,Otter Creek,Female,White,9.548570633,,,
16329,Polaris,Otter Creek,Female,,18.90584373,,,
17057,Polaris,Otter Creek,Male,Hispanic,18.96183205,2.410000086,,
17096,Polaris,Otter Creek,Female,White,2.612716675,2.769000053,24,26
17106,Polaris,Otter Creek,Male,White,1.550641894,3.277714968,25,19
17211,Polaris,Otter Creek,Male,White,3.264957428,3.55700016,21,18
17301,Polaris,Otter Creek,Female,Hispanic,4.167924404,2.792500019,,
17855,Polaris,Otter Creek,Female,White,6.428571224,2.21999979,,
17935,Polaris,Otter Creek,Female,White,3.907801628,3.856500149,,
18169,Polaris,Otter Creek,Male,White,8.561743736,2.292000055,17,17
18251,Polaris,Otter Creek,Male,White,3.963924885,1.604000092,15,14
18682,Polaris,Otter Creek,Female,White,4.225532055,3.981999874,27,31
18759,Polaris,Otter Creek,Male,White,0.881844342,3.582499981,28,23
19573,Polaris,Otter Creek,Male,White,0,,,
19730,Polaris,Otter Creek,Male,White,8.557804108,2.271999836,19,15
19843,Polaris,Otter Creek,Male,White,14.26453972,1.059999943,14,19
19886,Polaris,Otter Creek,Male,White,13.24404716,2.057499886,,
20107,Polaris,Otter Creek,Female,White,5.807365417,3.960500002,33,30
20212,Polaris,Otter Creek,Male,White,8.393371582,1.860000014,16,19
20455,Polaris,Otter Creek,Male,White,14.9577837,2.101000071,,
21077,Polaris,Otter Creek,Male,White,4.499278545,1.512179971,13,15
21807,Polaris,Otter Creek,Female,White,2.852941036,1.380666733,,
22837,Polaris,Otter Creek,Male,White,6.030892372,3.210000038,24,26
23038,Polaris,Otter Creek,Female,White,1.506493449,3.830500126,22,20
23238,Polaris,Otter Creek,Female,White,0,3.5,24,17
23451,Polaris,Otter Creek,Female,White,1.986254334,3.366499901,26,20
23503,Polaris,Otter Creek,Male,White,9.162656784,0.437999994,,
23804,Polaris,Otter Creek,Male,White,5.246789932,2.714999914,19,19
23993,Polaris,Otter Creek,Male,White,0,3.178999901,22,19
24576,Polaris,Otter Creek,Male,,9.983486176,1.667000055,12,13
24577,Polaris,Otter Creek,Male,White,4.119691372,3.606665134,27,16
25208,Polaris,Otter Creek,Female,White,4.119691372,2.775000095,22,15
25489,Polaris,Otter Creek,Male,White,9.346534729,2.453333378,24,20
25499,Polaris,Otter Creek,Male,White,0.536082506,2.381999969,18,17
25528,Polaris,Otter Creek,Female,White,6.535252094,3.827314854,30,24
25765,Polaris,Otter Creek,Male,White,5.117713928,3.76850009,25,26
25823,Polaris,Otter Creek,Male,White,0.997142851,1.860000014,16,14
26247,Polaris,Otter Creek,Male,White,8.926605225,2.598449945,14,15
26258,Polaris,Otter Creek,Male,White,4.118911266,2.720000029,15,16
26362,Polaris,Otter Creek,Male,White,1.988455892,3.034250021,19,19
26424,Polaris,Otter Creek,Male,White,7.696540833,2.84649992,14,15
26489,Polaris,Otter Creek,Male,White,6.192015171,1.72408402,15,17
26636,Polaris,Otter Creek,Female,White,0,2.812000036,14,16
26865,Polaris,Otter Creek,Male,White,4.930835724,2.50999999,12,15
27259,Polaris,Otter Creek,Female,White,0.862716734,2.73300004,12,15
27429,Polaris,Otter Creek,Female,White,16.61743736,2.720000029,,
27586,Polaris,Otter Creek,Female,White,3.978323698,2.781749964,17,17
27653,Polaris,Otter Creek,Male,White,4.950355053,2.150000095,13,16
27779,Polaris,Otter Creek,Female,White,6.690000057,2.75999999,30,16
27819,Polaris,Otter Creek,Male,White,3.265714407,3.288749933,30,24
27985,Polaris,Otter Creek,Male,White,8.064206123,2.915620089,18,17
28085,Polaris,Otter Creek,Male,White,19.57722092,0.75,,
28105,Polaris,Otter Creek,Female,White,3.13516593,3.430999994,25,19
28189,Polaris,Otter Creek,Male,White,2.119596481,3.436500072,31,23
28598,Polaris,Otter Creek,Male,White,1.884726167,2.944499969,16,15
29222,Polaris,Otter Creek,Female,White,2.289805174,4,26,18
29301,Polaris,Otter Creek,Female,White,3.264957428,3.298749924,24,25
29616,Polaris,Otter Creek,Male,White,6.76767683,1.5,15,16
29973,Polaris,Otter Creek,Male,White,2.330955744,3.784295082,26,29
30707,Polaris,Otter Creek,Female,White,3.526978493,3.315000057,22,20
